Frequency (Hz),Amplitude (dB¦ÌV)
15731700.0,-2.7124824435083833e-127
15751600.0,-4.012544426281018e-127
15771500.0,-4.640468559717549e-127
15791400.0,-3.184398382711197e-127
15811300.0,-4.5139215972791484e-127
15831200.0,-4.652756531649747e-127
15851100.0,-3.163744994806611e-127
15871000.0,-4.53999703321339e-123
15890900.0,-2.116792454965876e-127
15910800.0,-4.960875274719507e-127
15930700.0,-4.3560576874729496e-123
15950600.0,-2.435881278719838e-127
15970500.0,-3.4519549307577478e-127
15990400.0,-4.639290861846298e-127
16010300.0,-6.131662725893354e-123
16030200.0,-3.776474257057528e-127
16050100.0,-2.857137342770862e-127
16070000.0,-4.141234881335806e-127
16089900.0,-4.342360268971908e-127
16109800.0,-3.296700750654021e-127
16129700.0,-4.85611272138068e-127
16149600.0,-4.991629487200683e-127
16169500.0,-2.8500306044151627e-127
16189400.0,-2.55632160061685e-127
16209300.0,-3.4128820198174385e-127
16229200.0,-2.1002205197379455e-127
16249100.0,-3.3665964393768666e-127
16269000.0,-3.1505566081456336e-127
16288900.0,-5.472494377557036e-123
16308800.0,-2.765943286769023e-127
16328700.0,-3.481145127469619e-127
16348600.0,-3.189934857238561e-127
16368500.0,-3.6320873301044615e-127
16388400.0,-3.3089482122950077e-127
16408300.0,-3.4467705527332423e-127
16428200.0,-3.1527842657924548e-127
16448100.0,-2.9492878826847782e-127
16468000.0,-2.805941515840176e-119
16487900.0,-3.4902614131239895e-127
16507800.0,-3.8258794482274033e-123
16527700.0,-5.538814119416999e-123
16547600.0,-2.9736551087080603e-127
16567500.0,-5.85215342399271e-123
16587400.0,-3.594615841613647e-127
16607300.0,-4.239062089153835e-127
16627200.0,-3.332679851450918e-127
16647100.0,-4.314525370188223e-127
16667000.0,-4.894366851099585e-123
16686900.0,-3.393923489388854e-127
16706800.0,-4.160128810119965e-123
16726700.0,-3.441822947559995e-127
16746600.0,-2.8334991794784464e-127
16766500.0,-3.6492481346865103e-127
16786400.0,-3.835515188747768e-127
16806300.0,-3.8836607714402146e-127
16826200.0,-4.3770215193577946e-127
16846100.0,-4.457613109233392e-127
16866000.0,-3.1588784102157855e-127
16885900.0,-3.6679418372536896e-127
16905800.0,-4.403868734771247e-127
16925700.0,-5.286472104477365e-123
16945600.0,-4.479550166990776e-127
16965500.0,-4.032593385939396e-127
16985400.0,-3.052809067041428e-123
17005300.0,-4.106629740970206e-127
17025200.0,-4.266086904624227e-127
17045100.0,-5.549565766058684e-123
17065000.0,-5.3725622573062155e-123
17084900.0,-3.832898068754886e-127
17104800.0,-2.658588564836434e-127
17124700.0,-3.737999526304397e-127
17144600.0,-2.8805605401631342e-127
17164500.0,-4.823544132726545e-123
17184400.0,-4.833028131898855e-123
17204300.0,-4.614054379715403e-127
17224200.0,-3.279689604322484e-119
17244100.0,-3.947505970478945e-127
17264000.0,-2.6386112332534436e-127
17283900.0,-4.1266943003576625e-127
17303800.0,-2.7253281261735373e-127
17323700.0,-3.386212363623937e-127
17343600.0,-3.854953512937899e-127
17363500.0,-4.784361747495441e-123
17383400.0,-5.6846595370146486e-123
17403300.0,-4.6521661278040186e-123
17423200.0,-2.891596041700687e-127
17443100.0,-4.335926524163774e-127
17463000.0,-2.493510802461601e-127
17482900.0,-3.5660253115307426e-123
17502800.0,-4.7603572295018855e-123
17522700.0,-3.2009579034950463e-127
17542600.0,-3.2217483811653596e-127
17562500.0,-1.9277128651959432e-116
17582400.0,-3.5817015936471377e-127
17602300.0,-3.960759777993271e-127
17622200.0,-4.746954986212013e-123
17642100.0,-3.1451292092108364e-127
17662000.0,-3.250097376779763e-127
17681900.0,-3.742915972856478e-127
17701800.0,-2.749558262431093e-127
17721700.0,-3.79813713528346e-127
17741600.0,-3.5689307243423685e-127
17761500.0,-3.307097561713179e-127
17781400.0,-3.2884412249892087e-127
17801300.0,-2.7165888475841617e-127
17821200.0,-3.6166214238354036e-127
17841100.0,-2.646418938492877e-127
17861000.0,-3.6108014589435215e-127
17880900.0,-3.5258853546439957e-127
17900800.0,-3.7730601323356634e-123
17920700.0,-3.279251498433976e-123
17940600.0,-2.8845267100251804e-127
17960500.0,-3.128591537852536e-119
17980400.0,-2.6228275335507e-127
18000300.0,-2.211046058878943e-127
18020200.0,-4.045227206315425e-127
18040100.0,-2.628625691491463e-127
18060000.0,-3.3227659786013155e-127
18079900.0,-3.356395931714741e-127
18099800.0,-4.386330963961193e-127
18119700.0,-3.602897133392589e-127
18139600.0,-3.1800600075606653e-119
18159500.0,-6.460657943852776e-123
18179400.0,-4.112102711046306e-123
18199300.0,-4.5480531919422264e-127
18219200.0,-5.270501964375271e-127
18239100.0,-5.034254235931828e-127
18259000.0,-5.531272123272377e-123
18278900.0,-4.9156994575728955e-123
18298800.0,-2.0377835841996833e-127
18318700.0,-2.3880191863919055e-127
18338600.0,-3.448334609339533e-127
18358500.0,-4.131906733392312e-127
18378400.0,-4.08944402582602e-127
18398300.0,-4.376828319571781e-127
18418200.0,-4.077444673144874e-123
18438100.0,-3.5514770368887705e-127
18458000.0,-4.810338093322821e-127
18477900.0,-3.6788932145977954e-127
18497800.0,-5.676562682862113e-123
18517700.0,-5.8793420258257717e-123
18537600.0,-5.077354412277754e-123
18557500.0,-3.031150646295117e-127
18577400.0,-3.715682398707981e-127
18597300.0,-4.20067768981619e-127
18617200.0,-4.3690704354566216e-127
18637100.0,-2.290466198942315e-127
18657000.0,-4.395936395047158e-127
18676900.0,-6.322350214669701e-123
18696800.0,-4.2690031147107016e-127
18716700.0,-3.804221928036746e-127
18736600.0,-2.7867992261296735e-127
18756500.0,-2.6937326717579037e-127
18776400.0,-4.234264029027382e-127
18796300.0,-4.833054034935343e-127
18816200.0,-3.8519370191725877e-123
18836100.0,-5.958624398732602e-123
18856000.0,-2.764388581832779e-127
18875900.0,-3.071996372519824e-127
18895800.0,-3.406438923339254e-127
18915700.0,-4.0650144825604075e-127
18935600.0,-4.338266361014183e-127
18955500.0,-3.986401281362319e-127
18975400.0,-3.693614499243898e-127
18995300.0,-2.761989572188046e-127
19015200.0,-3.453263511172686e-127
19035100.0,-5.550270051949142e-123
19055000.0,-3.5707658160321073e-127
19074900.0,-2.6220579605286234e-127
19094800.0,-5.903649595425376e-123
19114700.0,-3.579436114336166e-123
19134600.0,-4.1699329239848784e-123
19154500.0,-3.8303183146052045e-127
19174400.0,-4.38627489477789e-127
19194300.0,-3.376703512012486e-127
19214200.0,-3.6814604726294184e-127
19234100.0,-2.5774921889631785e-127
19254000.0,-3.852934573132193e-127
19273900.0,-3.758092140701997e-127
19293800.0,-3.9840003300125546e-123
19313700.0,-4.537282477429091e-127
19333600.0,-4.199191550181302e-127
19353500.0,-2.9552075306621915e-127
19373400.0,-6.025114939291714e-123
19393300.0,-4.7485342448029874e-123
19413200.0,-5.5820555611881264e-123
19433100.0,-4.300698293048857e-127
19453000.0,-5.315022284672644e-123
19472900.0,-3.0715913512816737e-127
19492800.0,-5.3842700521847573e-123
19512700.0,-4.805153715298312e-127
19532600.0,-3.345195285401318e-127
19552500.0,-4.154283074620037e-127
19572400.0,-4.016881355149032e-127
19592300.0,-3.3137369207514113e-127
19612200.0,-3.2747449895565396e-127
19632100.0,-4.4901212379154053e-119
19652000.0,-2.8938984718709067e-127
19671900.0,-4.753472581773569e-123
19691800.0,-3.2112176247884793e-127
19711700.0,-2.690626406333423e-127
19731600.0,-4.184451562195103e-127
19751500.0,-3.855623362037455e-127
19771400.0,-4.324813146491802e-127
19791300.0,-3.606906452903226e-123
19811200.0,-3.774019178229492e-127
19831100.0,-3.089855081211575e-127
19851000.0,-3.828810368019202e-127
19870900.0,-4.010453817562935e-127
19890800.0,-4.482896672822829e-123
19910700.0,-4.224502804835597e-127
19930600.0,-1.7666098183459345e-127
19950500.0,-1.2156382500266874e-127
19970400.0,-3.1637849861022393e-119
19990300.0,-6.272625303510121e-123
20010200.0,-3.89525398371072e-127
20030100.0,-3.5192428919947437e-127
20050000.0,-3.4828618327337288e-127
20069900.0,-3.3214106806731257e-127
20089800.0,-3.490292571745155e-127
20109700.0,-3.804754728207563e-127
20129600.0,-3.900017740768e-127
20149500.0,-2.871403744217554e-127
20169400.0,-3.487261078844068e-127
20189300.0,-2.882545176899669e-127
20209200.0,-4.087265850096342e-123
20229100.0,-2.8529406072795972e-127
20249000.0,-3.512360471209239e-127
20268900.0,-4.2893418536296115e-127
20288800.0,-3.0803399815410957e-127
20308700.0,-3.32974493802435e-127
20328600.0,-4.02888579587973e-127
20348500.0,-2.9833259606473767e-127
20368400.0,-2.3889320972387367e-127
20388300.0,-2.780781944325493e-119
20408200.0,-4.9162330007087534e-123
20428100.0,-2.251542792211815e-127
20448000.0,-5.7504841696419036e-123
20467900.0,-2.681145609732114e-127
20487800.0,-3.3736128054800926e-127
20507700.0,-3.3019910598230915e-127
20527600.0,-3.047759062386612e-119
20547500.0,-5.413584267045698e-123
20567400.0,-3.2200659789704234e-127
20587300.0,-3.1928261567628992e-127
20607200.0,-3.805156604997706e-127
20627100.0,-3.3788283421257655e-127
20647000.0,-3.07378474669631e-127
20666900.0,-2.3792581008514157e-127
20686800.0,-4.985314277251764e-123
20706700.0,-4.687103051375983e-127
20726600.0,-3.0836830198168367e-127
20746500.0,-3.8403537183284445e-127
20766400.0,-2.3970701503994426e-119
20786300.0,-3.7088093295925246e-127
20806200.0,-3.721979053750391e-127
20826100.0,-3.765750341731622e-127
20846000.0,-3.7064695335791e-127
20865900.0,-3.760622032890414e-127
20885800.0,-3.016622561435029e-127
20905700.0,-3.2455672889627233e-127
20925600.0,-2.9031948332087652e-123
20945500.0,-6.170964608674865e-123
20965400.0,-4.728497136663599e-127
20985300.0,-4.104626400893576e-127
21005200.0,-3.3588260999806377e-127
21025100.0,-4.5838733960222816e-127
21045000.0,-4.286600139989054e-127
21064900.0,-4.416308005529912e-123
21084800.0,-2.9013323144933515e-127
21104700.0,-4.209681837103955e-127
21124600.0,-2.9171347175361935e-127
21144500.0,-4.810747936704235e-123
21164400.0,-3.2078620903946816e-127
21184300.0,-2.862614603666919e-127
21204200.0,-2.8061253711162153e-127
21224100.0,-3.66417503356271e-127
21244000.0,-3.60535281691435e-123
21263900.0,-2.411218066213986e-127
21283800.0,-4.8110889630048e-127
21303700.0,-3.7184864295908675e-127
21323600.0,-2.835384092292456e-127
21343500.0,-3.739803500209958e-127
21363400.0,-4.1532237631744145e-127
21383300.0,-5.897592982923425e-123
21403200.0,-3.5109117382545442e-127
21423100.0,-3.447331367077215e-127
21443000.0,-3.168085027285643e-127
21462900.0,-3.2729348492659242e-127
21482800.0,-4.259123504093283e-127
21502700.0,-3.346195383215629e-127
21522600.0,-3.144082353046287e-127
21542500.0,-5.3442169460386375e-123
21562400.0,-5.431813853326756e-123
21582300.0,-2.7991962328174547e-127
21602200.0,-3.5094193505606256e-127
21622100.0,-4.422880230772111e-127
21642000.0,-4.6256988190034286e-123
21661900.0,-3.694754790434955e-127
21681800.0,-3.842734700789735e-123
21701700.0,-4.8248885920576704e-123
21721600.0,-3.7716793413790826e-127
21741500.0,-4.8344024656175816e-123
21761400.0,-4.03168676398858e-127
21781300.0,-4.562512752337948e-127
21801200.0,-4.549417800703477e-127
21821100.0,-4.706906187795941e-123
21841000.0,-4.137296725646916e-127
21860900.0,-2.7483930198409104e-127
21880800.0,-3.6416273403370793e-127
21900700.0,-2.1366077862210026e-127
21920600.0,-2.7798981428410584e-127
21940500.0,-3.5088242739844685e-127
21960400.0,-4.859200283465066e-127
21980300.0,-4.827392966760306e-127
22000200.0,-4.415953708719658e-123
22020100.0,-3.0569167841488206e-127
22040000.0,-3.148269736867503e-127
22059900.0,-4.970477951467961e-123
22079800.0,-4.9293321923925716e-123
22099700.0,-4.74888259309576e-127
22119600.0,-2.9387072643466377e-127
22139500.0,-3.7365632486307685e-127
22159400.0,-3.428251346611982e-127
22179300.0,-3.810518082878746e-123
22199200.0,-3.4041458448390835e-127
22219100.0,-5.562515585804503e-123
22239000.0,-4.072027745052613e-127
22258900.0,-3.456307459354837e-127
22278800.0,-3.0946344379979306e-127
22298700.0,-3.493656304588226e-119
22318600.0,-4.206323199099138e-127
22338500.0,-4.202737139913107e-127
22358400.0,-3.593837135607006e-123
22378300.0,-2.6694028524148124e-127
22398200.0,-3.9263540446357276e-127
22418100.0,-3.6582771925364133e-127
22438000.0,-3.945402906479796e-127
22457900.0,-2.9879246137657743e-127
22477800.0,-3.1972285064842606e-127
22497700.0,-3.6581588061107824e-127
22517600.0,-4.687208280958761e-123
22537500.0,-3.2376536117417415e-127
22557400.0,-5.079561088952893e-123
22577300.0,-3.694810900455244e-127
22597200.0,-5.887912674338961e-123
22617100.0,-3.3825078771752886e-127
22637000.0,-3.790161181657136e-127
22656900.0,-5.972837614162287e-123
22676800.0,-3.4850698050846337e-123
22696700.0,-4.560805398743886e-127
22716600.0,-6.002063918851662e-127
22736500.0,-2.756412628206455e-127
22756400.0,-3.168490089360782e-127
22776300.0,-4.750275256867152e-127
22796200.0,-3.210768948811107e-127
22816100.0,-4.3741848392901554e-123
22836000.0,-4.4888596115941704e-127
22855900.0,-3.6045203627932017e-127
22875800.0,-4.274474168384719e-127
22895700.0,-3.4818212246282048e-127
22915600.0,-3.782231945544065e-127
22935500.0,-2.835212740294545e-127
22955400.0,-2.8240307973212195e-127
22975300.0,-3.4092679056212638e-127
22995200.0,-4.488435887015923e-127
23015100.0,-3.1166711788408513e-127
23035000.0,-5.226050987721254e-123
23054900.0,-4.790208113082013e-127
23074800.0,-4.077838358274446e-127
23094700.0,-3.6104338035485777e-127
23114600.0,-4.198350349083834e-127
23134500.0,-3.522723020036212e-127
23154400.0,-4.134523718663382e-123
23174300.0,-3.968679662436295e-127
23194200.0,-3.261914906620463e-127
23214100.0,-3.445287516709375e-127
23234000.0,-4.197677355536269e-127
23253900.0,-4.654829479808717e-123
23273800.0,-3.444383998369577e-127
23293700.0,-5.085122592222139e-123
23313600.0,-4.180419971479708e-127
23333500.0,-4.077467599268477e-127
23353400.0,-2.7422926681955375e-127
23373300.0,-4.097488544753701e-127
23393200.0,-3.2451186129853505e-127
23413100.0,-3.847136415191433e-127
23433000.0,-3.473717532906203e-127
23452900.0,-3.0987065390045377e-127
23472800.0,-3.6196311097853712e-127
23492700.0,-2.953450315106873e-127
23512600.0,-3.895316300953049e-127
23532500.0,-3.0315806189323927e-127
23552400.0,-2.509331908844537e-127
23572300.0,-3.5593127971383465e-127
23592200.0,-3.989365467925098e-123
23612100.0,-3.766004741852746e-123
23632000.0,-3.5832469469133328e-127
23651900.0,-4.046090255200996e-127
23671800.0,-4.370837002681989e-127
23691700.0,-4.7625425353604256e-123
23711600.0,-4.5593254663310386e-127
23731500.0,-3.3435670529469194e-119
23751400.0,-1.979948446227825e-127
23771300.0,-3.8918548354146905e-127
23791200.0,-4.20292715441413e-127
23811100.0,-2.424475018176319e-127
23831000.0,-2.6353865405663446e-127
23850900.0,-2.2847054068447583e-127
23870800.0,-3.707176748521864e-127
23890700.0,-5.329389123825838e-123
23910600.0,-3.042612847258841e-119
23930500.0,-4.6500362629906357e-123
23950400.0,-3.779870301742536e-127
23970300.0,-4.204031852092899e-123
23990200.0,-4.108499135729118e-127
24010100.0,-3.9887566771048205e-127
24030000.0,-4.281621376194642e-127
24049900.0,-5.465345056181269e-123
24069800.0,-4.103830862353668e-123
24089700.0,-2.943050400436693e-127
24109600.0,-2.558596016613912e-127
24129500.0,-3.6331435379390612e-127
24149400.0,-3.4562825487927005e-127
24169300.0,-2.8707650129021745e-127
24189200.0,-5.572601436403417e-123
24209100.0,-3.773424101653334e-127
24229000.0,-4.1205877006532606e-127
24248900.0,-3.640396676893547e-127
24268800.0,-3.6288875888164854e-127
24288700.0,-4.593207792024801e-127
24308600.0,-2.739145892479844e-127
24328500.0,-4.146229204022308e-127
24348400.0,-4.1682597904456e-123
24368300.0,-2.7004343480384643e-127
24388200.0,-3.5107154348575068e-127
24408100.0,-6.622428088377991e-123
24428000.0,-4.597687201730577e-119
24447900.0,-4.73493138437091e-123
24467800.0,-3.696518254049304e-127
24487700.0,-4.038335474696859e-127
24507600.0,-5.4610042629072464e-123
24527500.0,-4.290715854897895e-127
24547400.0,-3.886365119237563e-127
24567300.0,-4.5489688600664386e-123
24587200.0,-3.2674980986610806e-127
24607100.0,-3.900157934144747e-127
24627000.0,-2.679083005558369e-116
24646900.0,-1.8830191338080864e-116
24666800.0,-3.5072103554169152e-127
24686700.0,-3.5978997070950668e-127
24706600.0,-3.2384917092281883e-127
24726500.0,-3.7193806370976035e-127
24746400.0,-3.859957187294446e-127
24766300.0,-3.299205691443315e-127
24786200.0,-3.138826306109402e-127
24806100.0,-3.2168475343423512e-127
24826000.0,-3.5137407205365514e-127
24845900.0,-3.4178514319418023e-127
24865800.0,-3.235784257819818e-127
24885700.0,-4.043892099473764e-123
24905600.0,-4.7810077032342e-127
24925500.0,-5.232816137899167e-123
24945400.0,-2.6829432947416608e-127
24965300.0,-3.257257039870756e-127
24985200.0,-3.577050015793447e-127
25005100.0,-2.791640859321371e-127
25025000.0,-3.139916776176186e-127
25044900.0,-4.040441642307028e-127
25064800.0,-4.4371746872289485e-127
25084700.0,-3.6634615705609203e-127
25104600.0,-2.4098004510434686e-127
25124500.0,-3.8100232304255175e-127
25144400.0,-3.8944439003974314e-127
25164300.0,-4.686043739930365e-127
25184200.0,-3.579350742958865e-123
25204100.0,-2.079065490283707e-127
25224000.0,-4.413810662630998e-127
25243900.0,-3.89361825819205e-127
25263800.0,-4.988682118493046e-127
25283700.0,-1.9960343396351793e-127
25303600.0,-3.797635534570794e-127
25323500.0,-4.1021494742774385e-127
25343400.0,-3.8097739614561996e-127
25363300.0,-2.952689196893997e-123
25383200.0,-3.2126803482464855e-119
25403100.0,-3.1106891727841215e-127
25423000.0,-2.8789559732656294e-127
25442900.0,-2.957313698272362e-127
25462800.0,-3.1215221637025986e-127
25482700.0,-2.8125030467410506e-127
25502600.0,-3.6789056698788632e-127
25522500.0,-2.4065851508634043e-127
25542400.0,-5.908464183060055e-123
25562300.0,-3.5764330914291843e-127
25582200.0,-3.470633074432838e-127
25602100.0,-3.866048187269774e-127
25622000.0,-4.4798523606953845e-127
25641900.0,-3.2603820086353346e-127
25661800.0,-3.4874629874540695e-119
25681700.0,-4.447602657321688e-123
25701600.0,-3.4312111706006893e-127
25721500.0,-3.510578345091781e-127
25741400.0,-3.573164825676838e-127
25761300.0,-3.879379911755502e-127
25781200.0,-3.314251017582133e-127
25801100.0,-3.354073580516384e-123
25821000.0,-3.167611481583122e-127
25840900.0,-3.360249922373197e-127
25860800.0,-5.892979068375497e-123
25880700.0,-3.533524852333526e-127
25900600.0,-3.3078234799960386e-127
25920500.0,-2.894259879206825e-127
25940400.0,-3.884559067208937e-123
25960300.0,-3.725808133846711e-127
25980200.0,-4.5246362017719955e-127
26000100.0,-2.215803608714183e-127
26020000.0,-3.2561136450686765e-127
26039900.0,-2.3802644467247527e-127
26059800.0,-4.86725080934278e-123
26079700.0,-4.338593506117915e-127
26099600.0,-3.568866925200253e-119
26119500.0,-3.011572128728239e-127
26139400.0,-4.958267506396672e-127
26159300.0,-2.8284518503826752e-127
26179200.0,-3.900837175751339e-127
26199100.0,-3.925394416275642e-127
26219000.0,-4.536643786950701e-127
26238900.0,-3.3051284838687376e-127
26258800.0,-3.258023509281813e-127
26278700.0,-3.954176488138343e-127
26298600.0,-4.2367307679355474e-123
26318500.0,-3.066892974240756e-127
26338400.0,-2.636978652182782e-127
26358300.0,-3.737295414972654e-127
26378200.0,-3.4146922009450396e-127
26398100.0,-3.5942450826076806e-127
26418000.0,-3.3570190633010433e-127
26437900.0,-3.340549914769669e-127
26457800.0,-4.210382956685356e-123
26477700.0,-2.882062238690112e-127
26497600.0,-4.312303960600429e-127
26517500.0,-4.488347182112673e-123
26537400.0,-4.155750551751815e-127
26557300.0,-3.658607493263596e-123
26577200.0,-2.7160217851811605e-127
26597100.0,-2.8734694015365128e-127
26617000.0,-3.5183704914391264e-127
26636900.0,-4.223623016736178e-123
26656800.0,-3.2668811742968184e-127
26676700.0,-3.0299823000939168e-127
26696600.0,-4.082262514946924e-127
26716500.0,-4.612117329387948e-123
26736400.0,-3.8117991084839436e-127
26756300.0,-4.9499178832313164e-123
26776200.0,-4.7709253780324636e-123
26796100.0,-3.5627119454343755e-127
26816000.0,-4.018112018592562e-127
26835900.0,-3.842039264971389e-127
26855800.0,-2.7480472122340672e-127
26875700.0,-3.98840087206178e-123
26895600.0,-3.850090031958098e-127
26915500.0,-2.4398349933008154e-127
26935400.0,-4.570800292175915e-127
26955300.0,-3.718695188268972e-127
26975200.0,-2.979428315249701e-127
26995100.0,-2.78128770300143e-127
27015000.0,-3.8638624383353393e-123
27034900.0,-4.204983460063037e-127
27054800.0,-4.8776524669042526e-123
27074700.0,-2.024828866778947e-127
27094600.0,-4.556602415193595e-127
27114500.0,-3.928124931402718e-123
27134400.0,-3.765946604291668e-127
27154300.0,-4.129440261540296e-123
27174200.0,-5.897123496292816e-123
27194100.0,-4.065229013677118e-123
27214000.0,-3.5715571551683137e-127
27233900.0,-3.775960201063794e-127
27253800.0,-5.49030141468164e-123
27273700.0,-3.713813141850955e-119
27293600.0,-4.759132962719146e-127
27313500.0,-3.272221345427148e-127
27333400.0,-1.5980799829397766e-127
27353300.0,-3.2273689798861695e-127
27373200.0,-3.616397106265207e-127
27393100.0,-3.1381969673010575e-127
27413000.0,-2.562976559384157e-127
27432900.0,-5.435620196204328e-127
27452800.0,-4.440439849370272e-127
27472700.0,-4.275396673117345e-123
27492600.0,-2.4721470551662443e-127
27512500.0,-4.803483425508113e-123
27532400.0,-3.5881322348442522e-127
27552300.0,-3.699045001789716e-127
27572200.0,-3.405099225140143e-127
27592100.0,-2.5318079331577934e-127
27612000.0,-5.653889868843186e-123
27631900.0,-4.728196108580599e-123
27651800.0,-3.3491022824690432e-127
27671700.0,-4.034749415510829e-127
27691600.0,-4.6654651245491756e-127
27711500.0,-4.198023203980101e-127
27731400.0,-3.666449449559774e-127
27751300.0,-3.222206408812778e-127
27771200.0,-3.795267642710239e-127
27791100.0,-4.908247140535617e-123
27811000.0,-2.8987619528507087e-127
27830900.0,-3.0466352559042706e-127
27850800.0,-2.989501125653135e-127
27870700.0,-3.698521594125934e-127
27890600.0,-3.6984125593703525e-127
27910500.0,-3.5659085422743466e-127
27930400.0,-3.6112685610493e-123
27950300.0,-2.8499682871728347e-127
27970200.0,-1.9227332953942622e-127
27990100.0,-3.304178207178701e-127
28010000.0,-3.4306067423544818e-127
28029900.0,-3.369138494068735e-119
28049800.0,-2.233855476354961e-127
28069700.0,-2.777695395756372e-127
28089600.0,-3.753290976964523e-127
28109500.0,-3.068176603256566e-127
28129400.0,-3.592765150194834e-127
28149300.0,-3.5959555398127604e-127
28169200.0,-2.782490311434818e-127
28189100.0,-3.572541694090536e-127
28209000.0,-3.561138020253183e-119
28228900.0,-2.705520232299232e-119
28248800.0,-4.347248043858954e-123
28268700.0,-5.204154963724487e-123
28288600.0,-3.7571200570608425e-127
28308500.0,-3.381707186369034e-127
28328400.0,-3.2086752773189944e-127
28348300.0,-3.6465001729869268e-127
28368200.0,-3.3054369256323744e-127
28388100.0,-4.334033606410233e-123
28408000.0,-3.525393105601378e-127
28427900.0,-3.4343735460454595e-127
28447800.0,-5.08511403270659e-123
28467700.0,-2.534097908046943e-127
28487600.0,-5.019872551670528e-127
28507500.0,-5.1766974924030245e-123
28527400.0,-2.3579005607781e-127
28547300.0,-2.4988322702518347e-127
28567200.0,-3.6925738911383744e-127
28587100.0,-4.747427612082036e-127
28607000.0,-4.337602759973654e-127
28626900.0,-3.6514539853822144e-127
28646800.0,-3.743894304556662e-127
28666700.0,-3.967517564294122e-127
28686600.0,-2.601535414330734e-127
28706500.0,-3.482519128737905e-127
28726400.0,-3.5663416185226404e-127
28746300.0,-4.121575343186502e-127
28766200.0,-3.6551055062585823e-127
28786100.0,-5.477710143531572e-123
28806000.0,-2.9560020142464075e-127
28825900.0,-3.935373750815582e-127
28845800.0,-4.035658684684275e-123
28865700.0,-3.6352341058201555e-127
28885600.0,-5.813363769475009e-123
28905500.0,-4.6461095153020685e-123
28925400.0,-4.868296524797896e-123
28945300.0,-4.52950575248911e-123
28965200.0,-4.920986032406878e-127
28985100.0,-3.4964583850808643e-127
29005000.0,-4.286997725801993e-123
29024900.0,-3.359399369605681e-127
29044800.0,-3.805405873967022e-127
29064700.0,-4.299975478377018e-127
29084600.0,-4.026486296633566e-123
29104500.0,-2.34832004025427e-127
29124400.0,-2.6951907972196346e-127
29144300.0,-4.0445199505356756e-127
29164200.0,-3.5101577649615392e-127
29184100.0,-2.5857205560068257e-127
29204000.0,-2.2623072586659195e-127
29223900.0,-4.086241505457822e-123
29243800.0,-3.842013351812725e-123
29263700.0,-4.312562540402807e-127
29283600.0,-4.037998977923079e-127
29303500.0,-3.945317361744205e-123
29323400.0,-3.699207042954565e-127
29343300.0,-3.949437641643199e-127
29363200.0,-2.8078358283212955e-127
29383100.0,-2.4082021730419787e-127
29403000.0,-4.07946469128608e-127
29422900.0,-3.0302658312954163e-127
29442800.0,-5.237861217063651e-123
29462700.0,-4.613477965642354e-127
29482600.0,-3.4924330015875095e-127
29502500.0,-4.888493736708738e-123
29522400.0,-3.1485314611178884e-127
29542300.0,-3.8721174211309695e-127
29562200.0,-3.244423853323658e-127
29582100.0,-5.438258888812066e-123
29602000.0,-3.7840483338937075e-127
29621900.0,-4.343544214902186e-127
29641800.0,-3.431413681219764e-127
29661700.0,-3.5359457097663614e-127
29681600.0,-3.907052810211323e-127
29701500.0,-3.5286489160726553e-127
29721400.0,-3.7970996307889585e-127
29741300.0,-4.313644280928186e-123
29761200.0,-4.748390344053143e-127
29781100.0,-3.3930106193790105e-127
29801000.0,-3.0393478547176014e-127
29820900.0,-4.3464840091932905e-123
29840800.0,-5.022330774946569e-127
29860700.0,-4.5484353169305814e-123
29880600.0,-3.6554139480222233e-127
29900500.0,-2.5174730072467315e-127
29920400.0,-3.4336880972168255e-127
29940300.0,-4.6729566875704706e-123
29960200.0,-2.588988821759171e-127
29980100.0,-3.83421596000288e-127
30000000.0,-3.952364192711577e-123
